stazPart,stazArr
ROMA,VELLETRI
FIRENZE,PISA
FIRENZE,PISA
EMPOLI,SIENA
PALERMO,TERMINI
PALERMO,PUNTA
MILANO,PORTO
VENEZIA,VERONA
VERONA,VENEZIA
COMO,LECCO
COMO,MILANO
BERGAMO,MILANO
BERGAMO,BRESCIA
BARI,BARLETTA
BARI,TARANTO
MODENA,SASSUOLO
ALESSANDRIA,PAVIA
PARMA,SUZZARA
PARMA,BERCETO
PARMA,GUASTALLA
PARMA,PIADENA
CESANO,ROMA
NOVARA,PIOLTELLO
NOVARA,PIOLTELLO
TREVISO,VICENZA
TREVIGLIO,VARESE
MILANO,VERONA
MILANO,BRESCIA
PIOLTELLO,NOVARA
PIOLTELLO,NOVARA
TORTONA,MILANO
PAVIA,MILANO
PAVIA,MILANO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,VILLA
GENOVA,ACQUI
ROMA,MANDELA-SAMBUCI
TORINO,SUSA
SALERNO,ARECHI
SALERNO,ARECHI
SESTRI,SAVONA
GENOVA,LA SPEZIA
MILANO,PAVIA
MILANO,PONTE
MILANO,CHIASSO
MILANO,CHIASSO
MILANO,LECCO
PONTE,MILANO
MILANO,COMO
MILANO,ARONA
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,SARONNO
COMO,M
SARONNO,MILANO
MALPENSA,M
SARONNO,LODI
SARONNO,MILANO
SARONNO,M
BOLOGNA,FIRENZE
BOLOGNA,PARMA
BOLOGNA,PORRETTA
VENEZIA,BASSANO
ROMA,NETTUNO
ROMA,FIUMICINO
LOCRI,ROCCELLA
FOSSANO,CUNEO
CATANZARO,LAMEZIA
PONTREMOLI,LA SPEZIA
LECCO,COLICO
TIVOLI,ROMA
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
CASTELBOLOGNESE,RAVENNA
PORTO,VARESE
DECIMOMANNU,CAGLIARI
CAGLIARI,DECIMOMANNU
BRESCIA,CREMONA
BASSANO,TRENTO
PUNTA,PALERMO
PALERMO,PALERMO
TERMOLI,PESCARA
VILLA,TRIESTE
CODIGORO,FERRARA
VAIRANO,CASERTA
CASERTA,NAPOLI
CHIVASSO,TORINO
TORINO,TORINO
ALBANO,ROMA
ROMA,ALBANO
VELLETRI,ROMA
FRASCATI,ROMA
TERMINI,PALERMO
CEFALU`,PALERMO
S.AGATA,PALERMO
LUINO,GALLARATE
SCHIO,VICENZA
BRESCIA,BERGAMO
BERGAMO,TREVIGLIO
SESTRI,LA SPEZIA
TARANTO,BARI
BARI,BITRITTO
SASSUOLO,MODENA
BERCETO,PARMA
BRESCIA,PARMA
ROMA,VIGNA
BRACCIANO,ROMA
MONTEBELLUNA,TREVISO
MILANO,PAVIA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NOCERA,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
ACQUI,GENOVA
PISA,LUCCA
NOCERA,NAPOLI
NAPOLI,SALERNO
BARDONECCHIA,TORINO
NOCERA,SALERNO
MONTEBELLUNA,PADOVA
PADOVA,MONTEBELLUNA
LODI,MILANO
LODI,MILANO
LECCO,MILANO
MILANO,LECCO
LECCO,MILANO
ALBAIRATE,MILANO
SARONNO,MILANO
CAMNAGO,M
M,CAMNAGO
M,SARONNO
COMO,M
SARONNO,M
MALPENSA,M
CAMNAGO,M
PORRETTA,BOLOGNA
IMOLA,BOLOGNA
VIGNOLA,BOLOGNA
SAN,BOLOGNA
BOLOGNA,IMOLA
BASSANO,VENEZIA
FIUMICINO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
DITTAINO,CALTANISSETTA
L`AQUILA,TERNI
CATANIA,CATANIA
TREVIGLIO,CREMONA
TERMINI,PALERMO
MILANO,BERGAMO
BITRITTO,BARI
SUSA,TORINO
FIUMICINO,ROMA
MILANO,SALERNO
ROMA,MILANO
MILANO,VENTIMIGLIA
MILANO,LA SPEZIA
MESSINA,CATANIA
MILANO,TORINO
TREVIGLIO,GALLARATE
PIOLTELLO,NOVARA
MILANO,COMO
FIRENZE,PISA
BUSTO,STABIO
NOVARA,MILANO
TREVIGLIO,MILANO
MILANO,BRESCIA
PIOLTELLO,NOVARA
VOGHERA,MILANO
MILANO,VOGHERA
SESTRI,GENOVA
GENOVA,SESTRI
MILANO,PAVIA
MILANO,LECCO
LECCO,MILANO
M,MALPENSA
M,SARONNO
MALPENSA,M
BOLOGNA,POGGIO
M,CAMNAGO
MALPENSA,M
FIUMICINO,ROMA
NAPOLI,SESTRI
ROMA,GENOVA
FIRENZE,ROMA
MILANO,BOLOGNA
BARI,LECCE
VENEZIA,TRIESTE
VENEZIA,UDINE
ROMA,FORMIA-GAETA
FIRENZE,AREZZO
ROMA,CIVITAVECCHIA
MILANO,BERGAMO
FOLIGNO,ANCONA
TRIESTE,ROMA
SIRACUSA,ROMA
LECCE,MILANO
LECCE,MILANO
ROMA,BOLZANO
TORINO,REGGIO
TORINO,SALERNO
LECCE,TORINO
SALERNO,TORINO
ROMA,TRIESTE
SIRACUSA,MILANO
ROMA,SIRACUSA
SIRACUSA,ROMA
SALERNO,TORINO
ROMA,SIRACUSA
REGGIO,TORINO
MILANO,SIRACUSA
ROMA,SIRACUSA
LECCE,MILANO
LECCE,MILANO
BOLZANO,SIBARI
BOLOGNA,LECCE
NAPOLI,MILANO
MILANO,REGGIO
MILANO,LECCE
REGGIO,ROMA
TORINO,NAPOLI
MILANO,PESCARA
ROMA,TRIESTE
PESCARA,MILANO
BOLOGNA,BARI
BARI,ROMA
ROMA,VENTIMIGLIA
NAPOLI,UDINE
MILANO,TERMOLI
BOLZANO,ROMA
NAPOLI,BRESCIA
NAPOLI,VENEZIA
NAPOLI,MILANO
TORINO,NAPOLI
MILANO,BATTIPAGLIA
ROMA,LECCE
VENTIMIGLIA,MILANO
LECCE,ROMA
PESARO,MILANO
ROMA,PISA
LA SPEZIA,COMO
ROMA,BOLZANO
NAPOLI,LIVORNO
NAPOLI,MILANO
MILANO,LIVORNO
MILANO,RIMINI
BOLOGNA,BRENNERO
MILANO,PESCARA
MILANO,SALERNO
MILANO,NAPOLI
ROMA,GENOVA
SASSARI,CAGLIARI
VIPITENO,BOLOGNA
COSENZA,NAPOLI
VENTIMIGLIA,MILANO
PIACENZA,ANCONA
ANCONA,PIACENZA
ROMA,BRESCIA
NAPOLI,BARI
NAPOLI,COSENZA
TORINO,TRIESTE
MILANO,LA SPEZIA
FIRENZE,ROMA
MILANO,UDINE
MILANO,ANCONA
MILANO,NAPOLI
MILANO,ROMA
POTENZA,FOGGIA
BRENNERO,VERONA
VENTIMIGLIA,GENOVA
CATANIA,MESSINA
VARESE,TREVIGLIO
MESSINA,PALERMO
SAVONA,SESTRI
VERONA,BOLZANO
ROMA,MANTOVA
VAL,AVEZZANO
ROMA,FIRENZE
PISA,CIVITAVECCHIA
VENEZIA,ROMA
FIRENZE,FOLIGNO
BOLOGNA,RIMINI
BOLOGNA,BOLZANO
VENEZIA,TRIESTE
MILANO,ROMA
MILANO,ANCONA
ROMA,NAPOLI
ROMA,GROSSETO
ISERNIA,ROMA
AVEZZANO,ROMA
TIRANO,MILANO
POTENZA,SALERNO
POTENZA,FOGGIA
TORINO,SAVONA
PONTREMOLI,LIVORNO
FOLIGNO,TERONTOLA
CASSINO,ROMA
CIVITANOVA,FABRIANO
ROMA,AVEZZANO
RAVENNA,BOLOGNA
FIRENZE,AREZZO
AREZZO,FIRENZE
VARESE,TREVIGLIO
VARESE,TREVIGLIO
FOGGIA,POTENZA
FIDENZA,BERGAMO
RIMINI,BOLOGNA
RIMINI,PARMA
CASERTA,SALERNO
ROMA,VITERBO
ROMA,BRACCIANO
SAVONA,VENTIMIGLIA
ROMA,CASSINO
FIRENZE,BORGO
PALERMO,MESSINA
PALERMO,AGRIGENTO
ANCONA,BOLOGNA
LA SPEZIA,SESTRI
BARI,LECCE
MODENA,MANTOVA
TREVIGLIO,VARESE
VERONA,VENEZIA
VERONA,MILANO
FIUMICINO,ORTE
NAPOLI,SALERNO
GENOVA,TORINO
GENOVA,NOVI
ROMA,TERNI
PISA,FIRENZE
PISA,LA SPEZIA
NAPOLI,SAPRI
NAPOLI,ROMA
TORINO,MILANO
TORINO,BARDONECCHIA
GENOVA,TORINO
GENOVA,SAVONA
MILANO,PIACENZA
MILANO,SONDRIO
MILANO,LECCO
MILANO,PIACENZA
SARONNO,LODI
FIRENZE,LIVORNO
BOLOGNA,VERONA
BOLOGNA,VENEZIA
MILANO,TORINO
ROMA,ISERNIA
ROMA,NAPOLI
ROMA,CIVITAVECCHIA
CUNEO,TORINO
BRENNERO,BOLZANO
DOMODOSSOLA,MILANO
SULMONA,PESCARA
AULLA,PIAZZA
VENTIMIGLIA,SAVONA
SAPRI,NAPOLI
FOLIGNO,ANCONA
TERNI,ROMA
LECCE,BARI
SAN,FOSSANO
CHIUSI,SIENA
VERCELLI,PAVIA
CIVITAVECCHIA,ROMA
IVREA,TORINO
CATANIA,MESSINA
PIACENZA,MILANO
BOZZOLO,MILANO
SIENA,FIRENZE
MANTOVA,MODENA
BORGO,FIRENZE
STABIO,BUSTO
BUSTO,STABIO
VARESE,TREVIGLIO
PISTOIA,FIRENZE
CAGLIARI,DECIMOMANNU
MESSINA,S.AGATA
VIAREGGIO,FIRENZE
LUCCA,PIAZZA
BOLZANO,TRENTO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
PIACENZA,BOLOGNA
PESCARA,SULMONA
UDINE,TRIESTE
UDINE,SACILE
TRIESTE,PORTOGRUARO
RIMINI,RAVENNA
FIUMICINO,ORTE
ROMA,CESANO
TORINO,CUNEO
TORINO,GENOVA
ROMA,CASSINO
FIRENZE,PISA
PALERMO,S.AGATA
MILANO,DOMODOSSOLA
VENEZIA,VERONA
ANCONA,FOLIGNO
ANCONA,S.BENEDETTO
CHIASSO,MILANO
COMO,MILANO
LA SPEZIA,GENOVA
BARI,TARANTO
BARI,FOGGIA
PARMA,BOLOGNA
PARMA,BERCETO
NOVARA,PIOLTELLO
NOVARA,PIOLTELLO
VENEZIA,UDINE
TREVISO,PORTOGRUARO
TREVIGLIO,VARESE
MILANO,VERONA
PIOLTELLO,NOVARA
PIOLTELLO,NOVARA
MILANO,VOGHERA
PAVIA,MILANO
VERONA,MILANO
NAPOLI,SALERNO
NAPOLI,VILLA
POGGIO,FIUMICINO
ROMA,TIVOLI
LIVORNO,FIRENZE
NAPOLI,CASERTA
NAPOLI,SALERNO
TORINO,SUSA
SALERNO,NAPOLI
SALERNO,CASERTA
MILANO,PARMA
MILANO,PAVIA
MILANO,LECCO
MILANO,PONTE
MILANO,CHIASSO
MILANO,CHIASSO
MILANO,LECCO
MILANO,BRESCIA
MILANO,ARONA
M,VARESE
M,COMO
M,CAMNAGO
SARONNO,M
FIRENZE,SIENA
FIRENZE,EMPOLI
VENEZIA,PORTOGRUARO
VENEZIA,VERONA
VENEZIA,ROVIGO
DOMODOSSOLA,MILANO
ROMA,S.GIOVANNI
ROMA,NETTUNO
ROMA,FIUMICINO
ROMA,VELLETRI
MACOMER,OLBIA
LIMONE,FOSSANO
ARONA,MILANO
BOLOGNA,POGGIO
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
CASTELBOLOGNESE,RAVENNA
RAVENNA,FERRARA
RAVENNA,BOLOGNA
CATANIA,SIRACUSA
PIACENZA,MILANO
STABIO,VARESE
BUSTO,STABIO
VARESE,MILANO
FOGGIA,BARI
BOLOGNA,RAVENNA
DECIMOMANNU,CAGLIARI
S.AGATA,MESSINA
BRESCIA,CREMONA
BASSANO,TRENTO
MERANO,BOLZANO
PALERMO,PUNTA
PUNTA,PALERMO
PUNTA,PALERMO
PORTOGRUARO,VENEZIA
PIACENZA,BOLOGNA
TRIESTE,UDINE
RIMINI,RAVENNA
FERRARA,BOLOGNA
NAPOLI,CASERTA
CASERTA,NAPOLI
TORINO,IVREA
CHIVASSO,TORINO
FIUMICINO,ROMA
ORTE,ROMA
FIUMICINO,MONTEROTONDO
TORINO,TORINO
TORINO,ALESSANDRIA
TORINO,TORINO
TORINO,CHIVASSO
ALBANO,ROMA
ROMA,FROSINONE
VELLETRI,ROMA
ROMA,CIAMPINO
AGRIGENTO,PALERMO
TERMINI,PALERMO
GALLARATE,LUINO
VENEZIA,VERONA
ANCONA,RIMINI
CHIASSO,MILANO
TREVIGLIO,BERGAMO
MILANO,BERGAMO
BERGAMO,BRESCIA
BERGAMO,MILANO
BERGAMO,MILANO
SESTRI,LA SPEZIA
LA SPEZIA,SESTRI
TARANTO,BARI
BARI,FOGGIA
BARI,FASANO
SASSUOLO,MODENA
MODENA,MANTOVA
BERCETO,PARMA
VITERBO,ROMA
VIGNA,ROMA
NOVARA,MILANO
NOVARA,MILANO
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
MILANO,PAVIA
MILANO,VOGHERA
PAVIA,MILANO
PAVIA,MILANO
VERONA,VENEZIA
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,NAPOLI
POZZUOLI,NAPOLI
NOCERA,NAPOLI
SESTRI,GENOVA
GENOVA,SESTRI
VILLA,NAPOLI
NAPOLI,CASERTA
BARDONECCHIA,TORINO
TORINO,BARDONECCHIA
SALERNO,NAPOLI
LODI,MILANO
MILANO,CREMONA
MILANO,PAVIA
LODI,MILANO
PONTE,MILANO
LECCO,MILANO
MILANO,COMO
SARONNO,MILANO
MILANO,PONTE
LECCO,MILANO
MILANO,COMO
SARONNO,MILANO
ALBAIRATE,MILANO
M,MALPENSA
M,SARONNO
M,MARIANO
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
M,MALPENSA
M,SARONNO
M,VARESE
M,COMO
SARONNO,M
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
COMO,M
SARONNO,NOVATE
SARONNO,M
FIRENZE,BOLOGNA
VIGNOLA,BOLOGNA
PRATO,BOLOGNA
IMOLA,BOLOGNA
BOLOGNA,PORRETTA
BOLOGNA,PRATO
BOLOGNA,RIMINI
BOLOGNA,CASTELBOLOGNESE
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
BASSANO,VENEZIA
MINTURNO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FORMIA-GAETA
ROMA,FIUMICINO
DITTAINO,CALTANISSETTA
FELTRE,BELLUNO
MI.P.GENOVA,MORTARA
DECIMOMANNU,CAGLIARI
BASSANO,TRENTO
ROVERETO,TRENTO
TRENTO,ROVERETO
PUNTA,PALERMO
FIUMICINO,ROMA
TORINO,TORINO
ALBANO,CIAMPINO
FIRENZE,EMPOLI
BERCETO,PARMA
BRACCIANO,ROMA
VITERBO,ROMA
NAPOLI,NAPOLI
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,NAPOLI
NAPOLI,NAPOLI
SUSA,TORINO
BARDONECCHIA,TORINO
MILANO,LODI
LODI,MILANO
PONTE,MILANO
ALBAIRATE,MILANO
SARONNO,MILANO
ALBAIRATE,MILANO
M,MALPENSA
M,SARONNO
MALPENSA,M
CAMNAGO,M
FIUMICINO,ROMA
NETTUNO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
MONZA,MILANO
FIRENZE,PISTOIA
PUNTA,PALERMO
VENEZIA,PORTOGRUARO
BOLOGNA,FERRARA
VENEZIA,CONEGLIANO
BOLOGNA,PARMA
MILANO,BRESCIA
MILANO,VOGHERA
VENEZIA,VERONA
BOLOGNA,PESARO
NOVATE,MILANO
LA SPEZIA,SESTRI
PESARO,BOLOGNA
ANCONA,FOLIGNO
ALESSANDRIA,TORINO
STABIO,BUSTO
VARESE,STABIO
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
SAVONA,COGOLETO
PARMA,BOLOGNA
EMPOLI,FIRENZE
TREVISO,VENEZIA
NAPOLI,VILLA
M,MALPENSA
SARONNO,MILANO
ROMA,FIUMICINO
CATANIA,CATANIA
CATANIA,CATANIA
CATANIA,CATANIA
VARESE,PORTO
SAVONA,COGOLETO
TORINO,TORINO
COMO,CHIASSO
NOVI,GENOVA
GENOVA,GENOVA
SUSA,TORINO
GENOVA,GENOVA
SARONNO,MILANO
M,MALPENSA
SESSA,ROMA
BERGAMO,MILANO
FIRENZE,BOLOGNA
ISEO,BRESCIA
CUNEO,TORINO
SONDRIO,TIRANO
DOMODOSSOLA,MILANO
MORTARA,MI.P.GENOVA
REGGIO,MELITO
RAVENNA,RIMINI
SIENA,BUONCONVENTO
PORTO,MILANO
PISTOIA,FIRENZE
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
FERRARA,RAVENNA
CHIVASSO,IVREA
ROMA,FIUMICINO
TORINO,CUNEO
PALERMO,CEFALU`
CHIASSO,MILANO
NOVARA,MILANO
MILANO,BERGAMO
PAVIA,MILANO
NAPOLI,TORRE
NAPOLI,NAPOLI
NAPOLI,NAPOLI
NAPOLI,POZZUOLI
TORINO,IVREA
MILANO,LODI
MILANO,LECCO
MILANO,PONTE
MILANO,ALBAIRATE
M,MALPENSA
NOVATE,MALPENSA
MALPENSA,M
ROMA,FIUMICINO
CROTONE,SIBARI
CUNEO,LIMONE
CUNEO,FOSSANO
STABIO,BUSTO
VARESE,STABIO
CREMONA,FIDENZA
PALERMO,PUNTA
TORINO,TORINO
TORINO,TORINO
FROSINONE,ROMA
CHIASSO,COMO
COMO,CHIASSO
BRESCIA,BERGAMO
PIADENA,PARMA
BRESCIA,MILANO
MILANO,TREVIGLIO
BRESCIA,MILANO
VOGHERA,MILANO
MILANO,PAVIA
ROMA,FIUMICINO
NAPOLI,NAPOLI
NAPOLI,NAPOLI
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
SALERNO,MERCATO
SESTRI,GENOVA
MILANO,LODI
LECCO,MILANO
PONTE,MILANO
SARONNO,MILANO
NOVATE,MILANO
M,SARONNO
COMO,M
VARESE,M
SARONNO,M
MALPENSA,M
SEVESO,M
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
TREVIGLIO,BERGAMO
CHIUSI,FIRENZE
REGGIO,CATANZARO
TORINO,MILANO
GENOVA,LA SPEZIA
BOLOGNA,VOGHERA
CASSINO,ROMA
LECCE,BARI
CIVITANOVA,FABRIANO
VARESE,TREVIGLIO
FOGGIA,POTENZA
MESSINA,CATANIA
CREMONA,MILANO
CREMONA,TREVIGLIO
TRIESTE,VENEZIA
TRIESTE,UDINE
FERRARA,RAVENNA
COMO,MILANO
BARI,LECCE
ALESSANDRIA,TORINO
PAVIA,VERCELLI
VERONA,BOLOGNA
GENOVA,TORINO
TORINO,BARDONECCHIA
MILANO,COMO
MILANO,PIACENZA
MILANO,PORTO
SIRACUSA,CATANIA
PIACENZA,VOGHERA
CATANZARO,LAMEZIA
ARONA,MILANO
FOLIGNO,PERUGIA
BRINDISI,BARI
ROVIGO,VENEZIA
FOSSANO,TORINO
TIVOLI,ROMA
VERCELLI,PAVIA
RAVENNA,CASTELBOLOGNESE
IVREA,CHIVASSO
PIACENZA,MILANO
SIENA,CHIUSI
ASTI,TORINO
FIRENZE,AREZZO
CREMONA,BRESCIA
PALERMO,PUNTA
RIMINI,RAVENNA
ROVIGO,BOLOGNA
CASERTA,NAPOLI
PARMA,BOLOGNA
ROMA,VELLETRI
EMPOLI,FIRENZE
PALERMO,TERMINI
GALLARATE,VARESE
VICENZA,SCHIO
CHIASSO,MILANO
BERGAMO,MILANO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
PARMA,BERCETO
ROMA,CESANO
NOVARA,PIOLTELLO
MILANO,BRESCIA
MILANO,BERGAMO
MILANO,TREVIGLIO
VOGHERA,MILANO
PAVIA,ALESSANDRIA
PAVIA,MILANO
NAPOLI,NAPOLI
ORTE,FIUMICINO
ROMA,POGGIO
NAPOLI,SALERNO
NAPOLI,CASERTA
GENOVA,SAVONA
PADOVA,MONTEBELLUNA
MILANO,PAVIA
LODI,MILANO
LECCO,MILANO
MILANO,COMO
MILANO,ALBAIRATE
MILANO,NOVARA
MILANO,ALBAIRATE
M,VARESE
M,MALPENSA
M,CAMNAGO
SARONNO,M
BOLOGNA,FERRARA
VENEZIA,PORTOGRUARO
ROMA,FIUMICINO
SASSARI,PORTO
ISEO,BRESCIA
COLICO,SONDRIO
IGLESIAS,CAGLIARI
CARBONIA,VILLAMASSARGIA
BELLUNO,FELTRE
CHIAVENNA,COLICO
COLICO,CHIAVENNA
MI.P.GENOVA,MORTARA
MORTARA,MI.P.GENOVA
AREZZO,FIRENZE
BIELLA,SANTHIA`
STABIO,BUSTO
BUSTO,STABIO
ORISTANO,CAGLIARI
CAGLIARI,DECIMOMANNU
TREVIGLIO,CREMONA
PIADENA,CREMONA
TRENTO,BOLZANO
PALERMO,PUNTA
PUNTA,PALERMO
ACQUI,SAVONA
VELLETRI,ROMA
LUINO,MILANO
CHIASSO,MILANO
CHIASSO,COMO
MILANO,CHIASSO
COMO,CHIASSO
BRESCIA,BERGAMO
PARMA,BERCETO
BIELLA,NOVARA
VENEZIA,CONEGLIANO
TREVISO,MONTEBELLUNA
BRESCIA,MILANO
MILANO,PAVIA
PAVIA,MILANO
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
NAPOLI,POZZUOLI
NOVI,GENOVA
BARDONECCHIA,TORINO
MILANO,LODI
LODI,MILANO
MILANO,PONTE
LECCO,MILANO
PONTE,MILANO
SARONNO,MILANO
M,MALPENSA
NOVATE,MILANO
M,SARONNO
ASSO,M
MALPENSA,M
CAMNAGO,M
NOVARA,M
COMO,M
VARESE,M
SARONNO,M
PORRETTA,BOLOGNA
PORRETTA,BOLOGNA
PRATO,BOLOGNA
FIUMICINO,ROMA
MINTURNO,ROMA
FIUMICINO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
ROMA,FIUMICINO
SESTRI,LA SPEZIA
BERCETO,PARMA
LA SPEZIA,MILANO
LA SPEZIA,SAVONA
NAPOLI,ROMA
SIRACUSA,MESSINA
AVEZZANO,ROMA
SONDRIO,MILANO
POTENZA,FOGGIA
CATANIA,MESSINA
FOGGIA,POTENZA
MESSINA,SIRACUSA
SAVONA,TORINO
TORINO,GENOVA
VERONA,MILANO
SESTRI,MILANO
PISA,AULLA
NAPOLI,FIUMICINO
MILANO,BOLOGNA
BOLOGNA,MILANO
ROMA,NAPOLI
SONDRIO,LECCO
BELLUNO,VENEZIA
PESCARA,ANCONA
CASSINO,ROMA
CHIUSI,SIENA
RAVENNA,PESARO
MANTOVA,MODENA
VARESE,TREVIGLIO
FOGGIA,BARI
BOZZOLO,MILANO
TRENTO,BASSANO
PARMA,MILANO
TRIESTE,VENEZIA
RIMINI,BOLOGNA
TORINO,MILANO
COGOLETO,VENTIMIGLIA
TORINO,GENOVA
GALLARATE,TREVIGLIO
VENEZIA,MILANO
PARMA,BRESCIA
NOVARA,PIOLTELLO
TREVIGLIO,VARESE
FIUMICINO,ORTE
NAPOLI,SALERNO
GENOVA,SESTRI
SALERNO,NAPOLI
GENOVA,LA SPEZIA
MILANO,DOMODOSSOLA
M,ASSO
SARONNO,ALBAIRATE
FIRENZE,SIENA
BOLOGNA,VERONA
VENEZIA,TRIESTE
MILANO,TORINO
MILANO,BOZZOLO
MILANO,VERONA
OLBIA,OZIERI
CALTANISSETTA,DITTAINO
PIACENZA,MILANO
FOLIGNO,TERONTOLA
PERUGIA,FOLIGNO
DOMODOSSOLA,MILANO
DOMODOSSOLA,MILANO
TORINO,FOSSANO
SULMONA,PESCARA
CAGLIARI,IGLESIAS
IGLESIAS,CAGLIARI
S.BENEDETTO,PESCARA
SAPRI,NAPOLI
LECCE,BARI
LECCO,SONDRIO
ROVIGO,VENEZIA
MONSELICE,MANTOVA
MELITO,VILLA
CIVITAVECCHIA,ROMA
RAVENNA,CASTELBOLOGNESE
IVREA,TORINO
BOZZOLO,MILANO
CODOGNO,PAVIA
SIENA,FIRENZE
ASTI,VOGHERA
MANTOVA,MONSELICE
PORTO,MILANO
MILANO,PORTO
VIAREGGIO,FIRENZE
CREMONA,TREVIGLIO
PORDENONE,VENEZIA
BOLZANO,MERANO
BOLZANO,BRENNERO
CEFALU`,PUNTA
PALERMO,PUNTA
PORTOGRUARO,VENEZIA
BARI,FOGGIA
SALSOMAGGIORE,FIDENZA
FIDENZA,CREMONA
FIDENZA,SALSOMAGGIORE
RIMINI,ANCONA
ROVIGO,BOLOGNA
ORTE,FIUMICINO
FIUMICINO,FARA
CESANO,ROMA
SAVONA,GENOVA
TORINO,ASTI
RIVAROLO,CHIERI
FIRENZE,LIVORNO
PISA,FIRENZE
PALERMO,CEFALU`
VICENZA,VENEZIA
VICENZA,TREVISO
COMO,MILANO
BERGAMO,MILANO
BERGAMO,BRESCIA
BERGAMO,TREVIGLIO
BARI,BARLETTA
BARI,BITRITTO
MODENA,MANTOVA
ALESSANDRIA,PAVIA
VITERBO,ROMA
NOVARA,PIOLTELLO
NOVARA,BIELLA
TREVIGLIO,VARESE
PIOLTELLO,NOVARA
MILANO,STRADELLA
PAVIA,ALESSANDRIA
PAVIA,MILANO
POZZUOLI,NAPOLI
POZZUOLI,NAPOLI
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
NAPOLI,NOCERA
ACQUI,GENOVA
FARA,FIUMICINO
LIVORNO,FIRENZE
PISA,LUCCA
NAPOLI,SALERNO
TORINO,SUSA
TORINO,IVREA
SALERNO,CASERTA
PADOVA,MONTEBELLUNA
MILANO,LODI
MILANO,PAVIA
LODI,MILANO
MILANO,CHIASSO
MILANO,LECCO
MILANO,COMO
SARONNO,MILANO
MILANO,NOVARA
M,LAVENO
M,COMO
M,NOVARA
M,CAMNAGO
M,MALPENSA
M,SARONNO
M,ERBA
MALPENSA,M
CAMNAGO,M
M,CAMNAGO
SARONNO,M
FIRENZE,EMPOLI
BOLOGNA,VIGNOLA
BOLOGNA,PORRETTA
VENEZIA,BASSANO
VENEZIA,PORTOGRUARO
BASSANO,VENEZIA
MILANO,TORINO
ROMA,MINTURNO
ROMA,NETTUNO
ROMA,FIUMICINO
ROMA,ALBANO
PORTO,SASSARI
COSENZA,PAOLA
VILLAMASSARGIA,CARBONIA
FELTRE,BELLUNO
BELLUNO,FELTRE
CHIAVENNA,COLICO
MORTARA,ALESSANDRIA
MORTARA,MI.P.GENOVA
CATANIA,CATANIA
SANTHIA`,BIELLA
STABIO,BUSTO
BUSTO,STABIO
DECIMOMANNU,CAGLIARI
PIAZZA,PISA
AGRIGENTO,PUNTA
PUNTA,PALERMO
FERRARA,BOLOGNA
ROMA,FRASCATI
LUINO,GALLARATE
SCHIO,VICENZA
CHIASSO,COMO
COMO,CHIASSO
TREVIGLIO,BERGAMO
BRESCIA,BERGAMO
MILANO,BERGAMO
TARANTO,BARI
PIADENA,PARMA
BRESCIA,MILANO
NAPOLI,POZZUOLI
POZZUOLI,NAPOLI
VILLA,NAPOLI
NAPOLI,NAPOLI
NAPOLI,POZZUOLI
TORRE,NAPOLI
NAPOLI,VILLA
BARDONECCHIA,TORINO
MERCATO,SALERNO
SALERNO,MERCATO
BASSANO,PADOVA
MONTEBELLUNA,PADOVA
MILANO,LODI
LODI,MILANO
LECCO,MILANO
SARONNO,MILANO
M,MALPENSA
M,SARONNO
ASSO,M
MALPENSA,M
CAMNAGO,M
LAVENO,M
NOVARA,M
VARESE,M
BORGO,FIRENZE
PORRETTA,BOLOGNA
BOLOGNA,SAN
FIUMICINO,ROMA
NETTUNO,ROMA
FIUMICINO,ROMA
ROMA,FIUMICINO
